SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_FAMILY_STATUS,DAYS_EMPLOYED,DAYS_BIRTH,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
157641,0,Cash loans,M,N,N,1,283882.5,314055.0,12415.5,238500.0,Married,-4466,-12523,0.5036844093813158,0.7259183564662212,0.722392890081304
157665,0,Cash loans,M,Y,Y,0,67500.0,178290.0,11736.0,157500.0,Civil marriage,365243,-18960,0.501313274063236,0.4277843018133049,0.7062051096536562
157668,0,Cash loans,F,Y,N,0,54000.0,495000.0,26370.0,495000.0,Married,365243,-22584,,0.6229240294175508,
157676,0,Cash loans,F,N,Y,0,202500.0,547344.0,28075.5,472500.0,Single / not married,-3481,-17244,0.7056434992527238,0.5683127498213976,0.4776491548517548
157685,0,Cash loans,F,N,N,0,67500.0,360000.0,17316.0,360000.0,Married,-5553,-18546,,0.2858978721410488,0.6092756673894402
157686,0,Cash loans,F,Y,Y,0,180000.0,426384.0,40198.5,405000.0,Married,365243,-22076,,0.8054276680477992,
157703,0,Cash loans,F,N,Y,0,45000.0,103140.0,4936.5,67500.0,Civil marriage,-1751,-14005,0.1711590659301705,0.718946532608699,
157709,0,Cash loans,M,Y,Y,2,607500.0,790830.0,62613.0,675000.0,Married,-930,-15840,0.4810423197919033,0.8020298955568719,0.1614630800057724
157730,0,Cash loans,F,Y,Y,2,135000.0,640080.0,31261.5,450000.0,Married,-1541,-15123,0.5762064680341654,0.3944718322188997,0.5971924268337128
157731,0,Cash loans,F,N,Y,0,90000.0,161730.0,8388.0,135000.0,Widow,365243,-21877,,0.354109689827897,0.5797274227921155
157784,0,Cash loans,F,N,Y,0,157500.0,260640.0,29605.5,225000.0,Married,-647,-14175,0.7264911305512998,0.1045754582148213,0.4382813743111921
157799,0,Cash loans,F,N,Y,3,37800.0,269550.0,18364.5,225000.0,Married,365243,-13014,,0.3322690939513522,0.2471909382666521
157819,0,Cash loans,M,N,Y,0,90000.0,540000.0,28768.5,540000.0,Married,-3166,-17855,,0.1269875911356817,0.6690566947824041
157832,0,Revolving loans,F,Y,N,2,157500.0,270000.0,13500.0,270000.0,Married,-1112,-11884,,0.7156207021281258,0.7738956942145427
157851,0,Cash loans,F,N,Y,0,157500.0,239850.0,25317.0,225000.0,Civil marriage,-4154,-13560,0.2617710234536193,0.5573368325273788,0.6577838002083306
157854,0,Cash loans,F,N,N,0,180000.0,467874.0,14184.0,467874.0,Married,-3101,-12702,0.8200290632192233,0.7421584798141769,0.1745642655572634
157856,0,Cash loans,M,Y,Y,0,135000.0,278613.0,29385.0,252000.0,Married,-1252,-18228,0.5423660051180111,0.540863055168769,0.5172965813614878
157861,1,Cash loans,M,Y,N,0,135000.0,270000.0,21330.0,270000.0,Single / not married,-922,-8880,,0.6948946945709107,0.4014074137749511
157891,0,Cash loans,F,N,N,1,157500.0,296280.0,23539.5,225000.0,Married,-1351,-11882,,0.4312618096297519,0.7449321846094795
157904,0,Cash loans,M,Y,Y,1,355050.0,900000.0,57519.0,900000.0,Married,-2614,-15904,0.6422031776440208,0.5966391675152887,0.4206109640437848
157911,0,Cash loans,M,Y,Y,2,607500.0,1971072.0,62019.0,1800000.0,Married,-4391,-12506,0.6792364005302617,0.7634077184100403,0.5849900404894085
157931,0,Cash loans,F,N,Y,0,135000.0,225000.0,23184.0,225000.0,Separated,-360,-19547,0.6750215733803502,0.5301915747064445,
157942,0,Cash loans,F,N,N,0,112500.0,269550.0,18891.0,225000.0,Single / not married,365243,-24042,,0.4522956898184999,0.5744466170995097
157981,0,Cash loans,M,N,Y,0,63000.0,67158.0,7123.5,63000.0,Married,-660,-21582,,0.2137019409092553,
158014,0,Cash loans,M,Y,N,0,90000.0,265851.0,11839.5,229500.0,Married,-1366,-21145,0.6118249417224851,0.169903599248127,0.5388627065779676
158046,0,Cash loans,F,N,Y,0,90000.0,1288350.0,37800.0,1125000.0,Married,365243,-22972,,0.1631870354642708,0.7407990879702335
158051,0,Cash loans,F,N,N,0,207000.0,454500.0,14791.5,454500.0,Civil marriage,-2209,-14231,0.3934605676045124,0.5531193056939203,0.6658549219640212
158057,0,Cash loans,F,N,N,0,90000.0,225000.0,14508.0,225000.0,Married,365243,-23007,0.8889275894345972,0.6578475999917538,0.7764098512142026
158060,0,Revolving loans,M,Y,Y,1,157500.0,180000.0,9000.0,180000.0,Married,-1600,-9755,0.3031646842028898,0.4577236897595274,0.6848276586890367
158079,0,Cash loans,M,N,N,2,180000.0,1152000.0,30519.0,1152000.0,Married,-2237,-12431,,0.5990418679244583,0.4776491548517548
158087,0,Cash loans,F,N,Y,0,121500.0,254700.0,14620.5,225000.0,Married,-461,-9448,0.4427517374547156,0.4129888570434141,0.5919766183185521
158088,1,Cash loans,F,Y,Y,0,180000.0,1475154.0,58635.0,1377000.0,Married,365243,-22141,,0.1923160541736026,0.434733248750173
158113,1,Cash loans,F,N,Y,0,351000.0,679500.0,64647.0,679500.0,Single / not married,-2915,-12056,0.2920384162479763,0.7130414791042483,0.7826078370261895
158121,0,Cash loans,F,N,Y,2,157500.0,539230.5,36607.5,409500.0,Married,-571,-11017,0.6818844800317553,0.6844870139394195,0.4329616670974407
158133,0,Cash loans,F,Y,Y,0,180000.0,1046142.0,30717.0,913500.0,Married,365243,-19198,,0.7406365653693219,0.3807996826489149
158206,0,Cash loans,F,N,N,0,202500.0,1971072.0,68643.0,1800000.0,Married,-3492,-12023,0.6823943033281396,0.6751391541226308,0.5867400085415683
158207,0,Cash loans,M,Y,Y,2,157500.0,381528.0,27778.5,315000.0,Married,-1879,-14266,,0.0527685255692199,
158220,0,Revolving loans,F,N,Y,0,76500.0,247500.0,12375.0,247500.0,Married,-43,-12814,,0.4456577640954698,
158226,0,Cash loans,M,N,N,0,112500.0,474048.0,25843.5,360000.0,Civil marriage,-494,-8751,0.0791841759220075,0.6274486519848577,0.2263473957097693
158246,0,Cash loans,F,Y,N,2,225000.0,407520.0,32328.0,360000.0,Married,-1056,-14630,0.4824282703385153,0.5772274138342138,0.5154953751603267
158250,0,Cash loans,F,N,Y,1,90000.0,373311.0,19674.0,283500.0,Widow,-4914,-15526,,0.4252970726443565,0.4632753280912678
158276,0,Cash loans,F,N,Y,0,202500.0,198085.5,19426.5,171000.0,Separated,365243,-23602,,0.6229651202897474,0.4632753280912678
158288,0,Cash loans,F,N,Y,0,157500.0,1185120.0,39298.5,900000.0,Married,-196,-18686,,0.7601935952139665,0.7544061731797895
158304,0,Cash loans,F,N,N,0,157500.0,358443.0,13005.0,252000.0,Married,-856,-14773,,0.5739207291958087,0.4776491548517548
158321,1,Cash loans,M,N,Y,0,180000.0,450000.0,22018.5,450000.0,Civil marriage,-4094,-15770,,0.5931662906721936,0.3927738606031339
158327,0,Cash loans,M,Y,Y,1,90000.0,269550.0,13761.0,225000.0,Married,-8813,-16502,0.5756084403071788,0.7559586523110856,0.6347055309763198
158340,0,Cash loans,F,Y,Y,1,81000.0,283585.5,28179.0,256500.0,Married,-438,-16758,,0.6796883243116704,
158361,0,Cash loans,M,N,Y,0,225000.0,351486.0,41841.0,310500.0,Single / not married,-98,-13700,,0.462612630479063,0.646329897706246
158400,1,Revolving loans,F,N,Y,0,148500.0,450000.0,22500.0,450000.0,Married,-5897,-22994,,0.084500984070707,0.1510075350878296
158409,0,Cash loans,F,N,N,3,103500.0,518562.0,24948.0,463500.0,Married,-7818,-17376,0.7817596872416326,0.5938837750287508,0.6347055309763198
158420,0,Cash loans,F,N,Y,1,76500.0,1185120.0,39298.5,900000.0,Married,-2568,-11055,0.1572664664147072,0.23295713226224,0.5298898341969072
158445,0,Revolving loans,F,N,Y,1,135000.0,180000.0,9000.0,180000.0,Single / not married,-2483,-13071,0.6176260371422239,0.600516887217593,
158446,0,Cash loans,M,Y,Y,0,270000.0,728460.0,57555.0,675000.0,Married,-6048,-18594,,0.6035242306081852,0.4974688893052743
158466,0,Cash loans,F,N,Y,0,126000.0,225000.0,17905.5,225000.0,Widow,-3499,-17754,,0.6849071763410118,0.1419915427739129
158479,0,Cash loans,F,N,Y,0,150750.0,598486.5,19908.0,454500.0,Married,-298,-16751,,0.4285713533517678,
158488,0,Cash loans,F,N,Y,0,360000.0,583834.5,24867.0,504000.0,Single / not married,-3499,-17692,0.727168587016673,0.5901390260730781,0.722392890081304
158529,1,Cash loans,F,Y,N,1,112500.0,269550.0,18364.5,225000.0,Married,-2587,-9452,0.3711012315792533,0.5616484023461432,0.0580323087789702
158545,1,Cash loans,M,Y,N,0,270000.0,835605.0,29736.0,697500.0,Married,-1343,-17688,,0.5954334347784805,0.4400578303966329
158549,0,Cash loans,M,Y,Y,0,126000.0,254700.0,25321.5,225000.0,Married,-1288,-15506,0.488592989665723,0.4851963911987498,0.6785676886853644
158610,0,Cash loans,F,Y,Y,2,360000.0,781920.0,40054.5,675000.0,Married,-1317,-13693,0.5565950949039202,0.0166864915525562,0.4311917977993083
158615,0,Cash loans,F,N,Y,1,157500.0,900000.0,26446.5,900000.0,Married,-226,-11812,,0.581921719511777,0.5814837058057234
158624,0,Revolving loans,F,N,Y,0,166500.0,135000.0,6750.0,135000.0,Civil marriage,-2563,-17329,,0.4093199381860576,
158630,0,Cash loans,M,N,Y,0,225000.0,855000.0,38767.5,855000.0,Married,-1149,-15496,,0.5615084189738873,0.237916079507114
158631,0,Cash loans,F,N,Y,0,225000.0,1213227.0,48244.5,1116000.0,Married,-1714,-15769,0.7261713444597161,0.5504963341145881,0.5154953751603267
158645,0,Cash loans,F,N,Y,0,112500.0,360000.0,16398.0,360000.0,Single / not married,-201,-10506,,0.3668376882736688,0.2608559142068693
158667,0,Cash loans,F,N,Y,1,180000.0,179865.0,14341.5,148500.0,Separated,-3403,-10866,0.4111832097946126,0.677432275275692,0.1777040724853336
158709,0,Cash loans,F,N,Y,0,166500.0,405000.0,21969.0,405000.0,Married,-4629,-12558,0.7092803533859076,0.3717833265112726,0.2418614865234661
158716,1,Cash loans,M,N,Y,0,112500.0,385456.5,41512.5,385456.5,Single / not married,-132,-8570,,0.0990455560718967,
158718,0,Cash loans,M,Y,N,0,135000.0,627277.5,30640.5,441000.0,Single / not married,-401,-9948,,0.7123922532611373,0.1841161559307151
158744,0,Cash loans,F,N,Y,0,270000.0,1121071.5,75352.5,1035000.0,Married,-1353,-17324,0.4383465670320993,0.5517351683810154,0.7407990879702335
158762,0,Cash loans,M,Y,Y,0,157500.0,797557.5,44662.5,688500.0,Civil marriage,-2452,-10853,0.1299677525479881,0.2111920708819404,0.6577838002083306
158780,0,Cash loans,F,N,Y,0,139500.0,675000.0,28597.5,675000.0,Single / not married,-1087,-18368,0.8403306489093639,0.6535675055495472,0.7801436381572275
158782,0,Cash loans,M,Y,N,2,225000.0,1762110.0,48586.5,1575000.0,Married,-4387,-13078,0.58573056905583,0.5544594041502601,0.7751552674785404
158859,1,Cash loans,F,N,Y,2,225000.0,1223010.0,51948.0,1125000.0,Married,-1817,-10395,0.3143416907591818,0.4923706894672694,0.7662336700704004
158880,0,Cash loans,F,N,Y,2,292500.0,1164307.5,46305.0,1071000.0,Married,-1699,-14020,0.8030569926211872,0.7440995061092726,0.6801388218428291
158921,0,Cash loans,F,N,Y,1,225000.0,1333395.0,39118.5,1044000.0,Single / not married,-823,-13368,,0.7690440717924242,0.6109913280868294
158966,0,Revolving loans,F,N,Y,0,135000.0,247500.0,12375.0,247500.0,Single / not married,-2303,-18894,,0.559596137162227,
158972,0,Cash loans,F,Y,Y,1,306000.0,701721.0,28710.0,567000.0,Single / not married,-294,-11670,0.1064449866203749,0.612462278771141,0.3740208032583212
158985,0,Cash loans,M,N,Y,0,67500.0,225000.0,12694.5,225000.0,Married,365243,-24151,,0.6257243984582151,0.3944954053123993
159025,0,Revolving loans,M,N,Y,0,90000.0,202500.0,10125.0,202500.0,Married,-2461,-17798,,0.5309431864970492,
159026,0,Cash loans,F,N,Y,0,135000.0,454500.0,18022.5,454500.0,Widow,-1841,-15851,0.857756934537187,0.6784587850475126,0.5531646987710016
159052,0,Cash loans,F,Y,Y,0,175500.0,315000.0,33925.5,315000.0,Married,-3117,-11516,0.3518326134484424,0.5451933018075211,0.2431864804420123
159055,0,Cash loans,F,Y,Y,0,157500.0,312768.0,19264.5,270000.0,Married,-10195,-20441,0.8548441565143696,0.7541305636864372,0.5064842396679806
159060,0,Cash loans,F,N,Y,0,135000.0,521280.0,27292.5,450000.0,Single / not married,-1471,-9877,0.4530227692410106,0.7240697609233168,0.4365064990977374
159090,0,Cash loans,F,Y,Y,0,315000.0,521280.0,25209.0,450000.0,Married,-7402,-21642,,0.6893871755415619,0.2103502286944494
159093,0,Cash loans,F,N,Y,0,292500.0,225000.0,8613.0,225000.0,Single / not married,-3386,-14749,,0.5625741980010308,0.8327850252992314
159140,0,Cash loans,F,N,Y,0,157500.0,450346.5,23710.5,342000.0,Single / not married,-1512,-15901,0.8417334584621196,0.5550265471973395,0.6706517530862718
159141,0,Cash loans,F,N,N,0,135000.0,497520.0,28692.0,450000.0,Single / not married,-2325,-12981,0.6231737965549619,0.7061380752706722,0.6706517530862718
159154,0,Cash loans,M,Y,Y,0,247500.0,91008.0,7317.0,72000.0,Married,-3492,-12655,0.416290404857176,0.6953303300845306,0.0932250953774744
159181,0,Cash loans,M,Y,N,0,135000.0,286704.0,15138.0,247500.0,Married,-1741,-10656,,0.6994191773284998,
159220,0,Cash loans,F,N,Y,0,135000.0,462825.0,25974.0,378000.0,Single / not married,-953,-22699,,0.1839569646669868,0.6144143775673561
159232,0,Cash loans,F,N,N,0,49500.0,157050.0,7686.0,112500.0,Married,365243,-22274,,0.6048525272694544,0.4686596550493113
159233,0,Cash loans,M,Y,Y,0,225000.0,1467612.0,58333.5,1350000.0,Married,-4184,-15963,0.4185130566330737,0.7678534235270567,0.4974688893052743
159239,0,Cash loans,F,N,Y,0,90000.0,1013508.0,29763.0,846000.0,Married,-1354,-21420,,0.6515893416010617,0.7180328113294772
159273,0,Revolving loans,M,N,Y,0,202500.0,270000.0,13500.0,270000.0,Single / not married,-540,-12326,0.5610974294095259,0.5194814989506896,0.1735274304649146
159286,0,Cash loans,M,N,N,1,261000.0,269550.0,18234.0,225000.0,Married,-987,-9270,0.165797362191559,0.7017036318015829,0.3606125659189888
159291,0,Cash loans,F,N,Y,0,157500.0,224136.0,14593.5,198000.0,Civil marriage,-1450,-21965,,0.6045075272924412,
159342,0,Cash loans,F,Y,N,0,112500.0,225000.0,15660.0,225000.0,Married,365243,-22750,,0.3329486776629225,
159358,0,Cash loans,F,N,Y,0,175500.0,454500.0,18153.0,454500.0,Widow,365243,-21529,,0.5977438363376792,0.2955826421513093
159376,0,Cash loans,F,Y,Y,0,234000.0,1154362.5,33880.5,1008000.0,Married,-1193,-16679,,0.6075513905727201,0.7992967832109371
159393,1,Cash loans,F,N,Y,0,135000.0,495000.0,23814.0,495000.0,Married,-919,-15322,0.5343761890168023,0.4175074814576742,0.6041125998015721
159405,0,Cash loans,M,N,N,0,225000.0,601470.0,32760.0,450000.0,Single / not married,-756,-13500,0.4911509726924361,0.2326212580256764,
159441,0,Cash loans,F,N,Y,0,90000.0,284400.0,16456.5,225000.0,Married,365243,-17899,,0.5156594164487371,0.6817058776720116
159489,0,Cash loans,F,Y,Y,0,202500.0,547344.0,19791.0,472500.0,Civil marriage,365243,-21765,0.7983244282001468,0.5752516940702392,0.6058362647264226
159500,0,Cash loans,F,N,Y,0,90000.0,501363.0,27328.5,418500.0,Civil marriage,-1661,-10557,0.3545243685097884,0.5358250910109325,
159507,0,Cash loans,M,Y,N,2,405000.0,327024.0,16740.0,270000.0,Married,-137,-18137,0.7082110811649945,0.2911814025976422,
159533,0,Cash loans,F,N,Y,0,126000.0,199008.0,20907.0,180000.0,Married,365243,-21896,,0.1687440464713901,
159570,0,Cash loans,F,N,N,0,112500.0,450000.0,25128.0,450000.0,Married,-1466,-15002,,0.6584724255095251,0.6785676886853644
159571,0,Cash loans,F,N,Y,0,225000.0,1113840.0,47322.0,900000.0,Married,-686,-16382,,0.7129161795969795,0.5334816299804352
159602,1,Cash loans,M,Y,N,0,180000.0,1096020.0,59589.0,900000.0,Married,-1002,-10434,0.2171407118110264,0.4715228743201653,0.6092756673894402
159614,0,Cash loans,F,N,Y,1,135000.0,582804.0,23868.0,463500.0,Married,-596,-16513,0.5299065040721029,0.5558041100716811,0.3740208032583212
159635,0,Cash loans,F,N,Y,0,427500.0,684000.0,31824.0,684000.0,Married,365243,-21545,,0.7041238772489792,0.7421816117614419
159644,0,Cash loans,M,Y,N,0,135000.0,889515.0,26136.0,742500.0,Married,-1173,-18452,,0.6842224873559271,0.5673792367572691
159675,0,Cash loans,F,N,Y,1,112500.0,450000.0,27324.0,450000.0,Separated,-484,-12391,0.5303997163992147,0.4777717465847234,
159721,0,Cash loans,F,N,Y,0,225000.0,622413.0,27544.5,495000.0,Married,-3376,-17101,,0.6369667612099338,0.3962195720630885
159723,0,Cash loans,F,N,N,0,94500.0,148365.0,10678.5,135000.0,Married,-130,-19058,,0.1942664499695638,0.7503751495159068
159741,0,Cash loans,F,Y,N,1,157500.0,450000.0,35554.5,450000.0,Married,-748,-10211,0.2059464632943303,0.5421172117132168,0.1940678276718812
159755,0,Cash loans,M,Y,N,0,202500.0,808650.0,26086.5,675000.0,Civil marriage,-289,-16257,0.4223685638899828,0.2488645682685085,0.656158373001177
159857,0,Revolving loans,M,N,Y,0,162000.0,405000.0,20250.0,405000.0,Married,365243,-23602,,0.187555421039598,0.524496446363472
159905,0,Cash loans,F,N,N,0,180000.0,835380.0,40320.0,675000.0,Married,-5080,-15718,,0.2663445441482756,0.7267112092725122
159937,1,Cash loans,F,N,Y,1,103500.0,430582.5,28903.5,355500.0,Married,-1474,-12281,,0.0776460309260786,0.4614823912998385
159948,0,Cash loans,M,N,Y,0,90000.0,170640.0,11236.5,135000.0,Single / not married,-636,-10097,,0.2314133510136453,0.6313545365850379
159977,0,Cash loans,F,N,Y,1,121500.0,1076247.0,42241.5,990000.0,Married,-1109,-22352,,0.1915258625230554,0.7570690154522959
160019,0,Cash loans,M,N,N,2,450000.0,625536.0,22599.0,540000.0,Married,-483,-14739,,0.5165277520878773,
160037,0,Cash loans,F,N,Y,0,157500.0,265851.0,22873.5,229500.0,Married,-578,-11187,,0.4145589317259309,0.5136937663039473
160038,0,Cash loans,M,N,Y,0,270000.0,450000.0,35685.0,450000.0,Civil marriage,-5527,-13642,,0.6740062446979056,0.5620604831738043
160040,1,Cash loans,F,Y,Y,0,180000.0,1268181.0,34137.0,1080000.0,Married,365243,-21473,,0.7360911583233621,0.4311917977993083
160057,0,Cash loans,F,N,Y,0,76500.0,625536.0,20803.5,540000.0,Married,365243,-22593,,0.6566209593226383,0.7490217048463391
160127,0,Cash loans,M,Y,Y,0,180000.0,225000.0,14764.5,225000.0,Single / not married,-707,-10058,0.3246983894077446,0.4239400440116298,0.7838324335199619
160142,0,Cash loans,F,N,Y,0,112500.0,501363.0,25726.5,418500.0,Married,-2705,-22082,0.8423941378157848,0.6533743837468384,0.3506958432829587
160208,0,Cash loans,F,Y,N,1,112500.0,819432.0,24088.5,684000.0,Civil marriage,-2287,-14911,0.2673415260529697,0.6344042327396211,0.5814837058057234
160233,0,Cash loans,F,N,Y,0,180000.0,634482.0,20596.5,454500.0,Separated,-1044,-22316,,0.7302863567969866,0.3392876999089139
160267,0,Cash loans,F,N,Y,0,180000.0,808650.0,23773.5,675000.0,Married,365243,-19721,,0.0690692166236485,0.8327850252992314
160276,0,Cash loans,F,N,N,2,315000.0,2013840.0,55507.5,1800000.0,Married,-3839,-12848,0.7390933491107744,0.7692071601927714,0.7252764347002191
160328,0,Cash loans,M,Y,Y,0,180000.0,247275.0,22810.5,225000.0,Married,-224,-11054,,0.6482658265981568,0.5971924268337128
160330,1,Cash loans,M,N,Y,1,180000.0,700830.0,27283.5,585000.0,Married,-819,-9074,0.1055645676614211,0.1625698398918891,0.2353105173615833
160364,0,Cash loans,M,N,Y,2,202500.0,553500.0,22081.5,553500.0,Married,-398,-17776,,0.6985127387433272,0.6690566947824041
160373,0,Cash loans,M,Y,Y,0,202500.0,981747.0,50256.0,877500.0,Married,-4258,-16605,0.6279875988803609,0.7389907418832046,0.5867400085415683
160382,0,Cash loans,M,Y,Y,0,180000.0,1024740.0,52452.0,900000.0,Civil marriage,-2642,-13026,0.7877290979507879,0.6875345451869934,0.7407990879702335
160384,0,Cash loans,F,N,Y,0,135000.0,787131.0,26145.0,679500.0,Married,-742,-23156,,0.6679040353384303,0.5298898341969072
160449,1,Cash loans,M,N,Y,0,270000.0,657702.0,21343.5,549000.0,Separated,365243,-20621,,0.0462377024953789,0.3344541255096772
160456,0,Cash loans,M,Y,N,0,225000.0,314100.0,13437.0,225000.0,Civil marriage,-1912,-10657,0.2123456307347771,0.1623407355665582,
160467,1,Cash loans,F,N,Y,1,135000.0,1125000.0,33025.5,1125000.0,Married,-2067,-13418,0.5924491675322765,0.2680829923702869,0.6690566947824041
160474,0,Cash loans,M,N,Y,0,157500.0,536917.5,19413.0,463500.0,Married,-1961,-18419,,0.1604053214783667,0.6263042766749393
160481,0,Revolving loans,M,Y,Y,2,76500.0,247500.0,12375.0,247500.0,Married,-521,-13707,0.2383449858166175,0.6622048840755086,0.5549467685334323
160499,0,Cash loans,F,N,Y,0,135000.0,254700.0,14350.5,225000.0,Married,-212,-17314,,0.6971894154785574,0.5549467685334323
160507,0,Cash loans,M,N,Y,0,103500.0,521280.0,24286.5,450000.0,Civil marriage,-264,-9997,,0.3331964132311574,0.3740208032583212
160528,0,Cash loans,F,N,Y,0,135000.0,148365.0,12024.0,135000.0,Widow,365243,-20665,,0.5319505612129513,0.4920600938649263
160555,0,Cash loans,M,Y,Y,2,270000.0,521280.0,28408.5,450000.0,Married,-394,-17797,,0.1643700076695227,0.2925880073368475
160563,0,Revolving loans,F,Y,Y,2,103500.0,180000.0,9000.0,180000.0,Separated,-208,-11008,0.3456352215190473,0.1794345648471636,0.2881295999178507
160566,0,Cash loans,F,Y,N,0,180000.0,450000.0,22018.5,450000.0,Married,-1414,-11934,,0.6730734291845264,0.4992720153045617
160593,0,Cash loans,M,Y,Y,0,180000.0,1350000.0,70033.5,1350000.0,Married,-1609,-21692,0.6787740082767802,0.6638757595511678,0.6894791426446275
160612,0,Cash loans,F,N,Y,0,135000.0,760225.5,30280.5,679500.0,Separated,-1203,-16886,0.8155029921153234,0.6998970759849028,0.3589512285783967
160623,0,Cash loans,M,Y,N,1,225000.0,1114159.5,68161.5,1053000.0,Married,-1376,-10011,,0.667564419428657,
160625,0,Cash loans,F,N,Y,0,112500.0,904500.0,30019.5,904500.0,Married,-6122,-21875,0.8796259253132875,0.7662044049367442,0.6479768603302221
