SK_ID_CURR,actual_default,pd_raw,pd_calibrated,credit_grade,decision_recommendation,grade_group,is_investment_grade,is_review_grade,is_high_risk,portfolio_percentile,risk_priority_flag,decision_pd_threshold,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,LGD,EAD,ECL_base
228095,0,0.54667896,0.11081709497823555,B,Reject,High Risk,0,0,1,0.7559821925431275,Manual Underwriting,Review,180000.0,9000.0,180000.0,0.55,180000.0,10970.89240284532
280199,0,0.5466541,0.11080792137406749,B,Reject,High Risk,0,0,1,0.7557039510294936,Manual Underwriting,Review,679500.0,34695.0,679500.0,0.55,679500.0,41411.69041552338
209886,0,0.5464965,0.11074977135280566,B,Reject,High Risk,0,0,1,0.7554257095158597,Manual Underwriting,Review,419679.0,33286.5,346500.0,0.55,419679.0,25563.644310365773
302004,0,0.5463245,0.11068632947407,B,Reject,High Risk,0,0,1,0.755147468002226,Manual Underwriting,Review,646920.0,20866.5,540000.0,0.55,646920.0,39382.86014485096
129858,0,0.54617256,0.1106303222073657,B,Reject,High Risk,0,0,1,0.7548692264885921,Manual Underwriting,Review,781920.0,34573.5,675000.0,0.55,781920.0,47577.23384721087
320667,0,0.5460212,0.11057455933334147,B,Reject,High Risk,0,0,1,0.7545909849749582,Manual Underwriting,Review,337500.0,16875.0,337500.0,0.55,337500.0,20525.402576251512
310115,0,0.54596657,0.11055442574026046,B,Reject,High Risk,0,0,1,0.7543127434613244,Manual Underwriting,Review,156384.0,16155.0,135000.0,0.55,156384.0,9508.918823230691
387076,0,0.54556346,0.11040603687267027,B,Reject,High Risk,0,0,1,0.7540345019476906,Manual Underwriting,Review,450000.0,21888.0,450000.0,0.55,450000.0,27325.494125985893
329232,0,0.54549366,0.1103803613602993,B,Reject,High Risk,0,0,1,0.7537562604340567,Manual Underwriting,Review,225000.0,18040.5,225000.0,0.55,225000.0,13659.56971833704
362515,0,0.5452094,0.11027584960606525,B,Reject,High Risk,0,0,1,0.7534780189204229,Manual Underwriting,Review,291915.0,21370.5,252000.0,0.55,291915.0,17705.146050764997
236082,0,0.5447259,0.11009827576364753,B,Reject,High Risk,0,0,1,0.7531997774067891,Manual Underwriting,Review,545040.0,26640.0,450000.0,0.55,545040.0,33004.380322220146
341587,0,0.5440315,0.10984369250475377,B,Reject,High Risk,0,0,1,0.7529215358931552,Manual Underwriting,Review,1724688.0,54283.5,1575000.0,0.55,1724688.0,104195.35408625133
231125,0,0.54400826,0.1098351789082648,B,Reject,High Risk,0,0,1,0.7526432943795214,Manual Underwriting,Review,101880.0,10939.5,90000.0,0.55,101880.0,6154.504414945711
260136,1,0.5437546,0.10974230915183644,D,Reject,High Risk,0,0,1,0.7523650528658876,Immediate Review,Review,180000.0,9000.0,180000.0,0.7,180000.0,13827.53095313139
265418,0,0.543705,0.10972416220848771,B,Reject,High Risk,0,0,1,0.7520868113522537,Manual Underwriting,Review,592560.0,35937.0,450000.0,0.55,592560.0,35759.98225704382
245118,0,0.54363227,0.10969755726533724,B,Reject,High Risk,0,0,1,0.7518085698386199,Manual Underwriting,Review,675000.0,26154.0,675000.0,0.55,675000.0,40725.218134756455
165337,0,0.54360145,0.1096862845818978,B,Reject,High Risk,0,0,1,0.7515303283249861,Manual Underwriting,Review,388066.5,21798.0,351000.0,0.55,388066.5,23411.064905635576
194160,0,0.5434265,0.10962230900245472,B,Reject,High Risk,0,0,1,0.7512520868113522,Manual Underwriting,Review,247500.0,12375.0,247500.0,0.55,247500.0,14922.336812959149
454604,0,0.5433599,0.10959794803608483,B,Reject,High Risk,0,0,1,0.7509738452977184,Manual Underwriting,Review,157500.0,10782.0,157500.0,0.55,157500.0,9493.92224862585
127283,0,0.54330856,0.1095791902773308,B,Reject,High Risk,0,0,1,0.7506956037840846,Manual Underwriting,Review,976077.0,54634.5,922500.0,0.55,976077.0,58826.75001957943
372073,0,0.5433066,0.1095784713948649,B,Reject,High Risk,0,0,1,0.7504173622704507,Manual Underwriting,Review,272520.0,17415.0,225000.0,0.55,272520.0,16424.27876349072
401158,0,0.542802,0.10939418194981035,B,Reject,High Risk,0,0,1,0.7501391207568169,Manual Underwriting,Review,938304.0,33700.5,810000.0,0.55,938304.0,56454.749175129175
320425,0,0.5425366,0.10929737910925977,B,Reject,High Risk,0,0,1,0.7498608792431831,Manual Underwriting,Review,247275.0,19953.0,225000.0,0.55,247275.0,14864.580180583216
257580,0,0.5423907,0.10924418262098336,B,Reject,High Risk,0,0,1,0.7495826377295493,Manual Underwriting,Review,848745.0,37516.5,675000.0,0.55,848745.0,50996.24957825559
452481,0,0.54188025,0.1090582605422349,B,Reject,High Risk,0,0,1,0.7493043962159154,Manual Underwriting,Review,695439.0,20461.5,580500.0,0.55,695439.0,41713.85220927722
222045,0,0.54172426,0.10900150161173168,B,Reject,High Risk,0,0,1,0.7490261547022816,Manual Underwriting,Review,1283197.5,37647.0,1120500.0,0.55,1283197.5,76928.74990043104
158624,0,0.5415396,0.10893434400289417,B,Reject,High Risk,0,0,1,0.7487479131886478,Manual Underwriting,Review,135000.0,6750.0,135000.0,0.55,135000.0,8088.375042214892
143934,0,0.5414419,0.10889882889454908,B,Reject,High Risk,0,0,1,0.7484696716750139,Manual Underwriting,Review,270000.0,21330.0,270000.0,0.55,270000.0,16171.476090840539
202093,0,0.5413753,0.1088746090449359,B,Reject,High Risk,0,0,1,0.7481914301613801,Manual Underwriting,Review,948582.0,27864.0,679500.0,0.55,948582.0,56802.07191838486
139242,0,0.5412768,0.10883882951505104,B,Reject,High Risk,0,0,1,0.7479131886477463,Manual Underwriting,Review,545040.0,25407.0,450000.0,0.55,545040.0,32626.833601385883
116246,0,0.54124844,0.1088285220747304,B,Reject,High Risk,0,0,1,0.7476349471341124,Manual Underwriting,Review,450000.0,36211.5,450000.0,0.55,450000.0,26935.059213495777
354000,0,0.54105264,0.10875741110567635,B,Reject,High Risk,0,0,1,0.7473567056204786,Manual Underwriting,Review,137538.0,10993.5,121500.0,0.55,137538.0,8227.052244758885
328315,0,0.54097277,0.10872841560792466,B,Reject,High Risk,0,0,1,0.7470784641068448,Manual Underwriting,Review,790830.0,52978.5,675000.0,0.55,790830.0,47292.13110336829
117335,0,0.54084486,0.10868199367364416,B,Reject,High Risk,0,0,1,0.7468002225932109,Manual Underwriting,Review,254700.0,25321.5,225000.0,0.55,254700.0,15224.717083772442
324433,0,0.5404233,0.10852911483804493,B,Reject,High Risk,0,0,1,0.7465219810795771,Manual Underwriting,Review,270000.0,13500.0,270000.0,0.55,270000.0,16116.573553449674
164968,0,0.5403777,0.10851259112538535,B,Reject,High Risk,0,0,1,0.7462437395659433,Manual Underwriting,Review,432567.0,22216.5,328500.0,0.55,432567.0,25816.431302934012
147283,0,0.5395108,0.10819886628436706,B,Reject,High Risk,0,0,1,0.7459654980523094,Manual Underwriting,Review,1125000.0,33025.5,1125000.0,0.55,1125000.0,66948.04851345213
422624,0,0.5389471,0.10799529962701633,B,Reject,High Risk,0,0,1,0.7456872565386756,Manual Underwriting,Review,776304.0,25173.0,648000.0,0.55,776304.0,46110.45069490821
232703,0,0.53890955,0.10798175052814506,B,Reject,High Risk,0,0,1,0.7454090150250418,Manual Underwriting,Review,130824.0,7641.0,103500.0,0.55,130824.0,7769.632492101728
141109,0,0.5384569,0.10781854763905321,B,Reject,High Risk,0,0,1,0.7451307735114079,Manual Underwriting,Review,143910.0,17905.5,135000.0,0.55,143910.0,8533.891954904882
114268,0,0.53840435,0.10779960661196555,B,Reject,High Risk,0,0,1,0.744852531997774,Manual Underwriting,Review,332946.0,18189.0,238500.0,0.55,332946.0,19740.296302665116
287014,0,0.5383048,0.1077637512293658,B,Reject,High Risk,0,0,1,0.7445742904841403,Manual Underwriting,Review,640080.0,29970.0,450000.0,0.55,640080.0,37937.58203779085
342409,0,0.5379109,0.10762195693170255,B,Reject,High Risk,0,0,1,0.7442960489705064,Manual Underwriting,Review,948816.0,27873.0,792000.0,0.55,948816.0,56162.38907846066
198092,0,0.53772116,0.10755372508758775,B,Reject,High Risk,0,0,1,0.7440178074568725,Manual Underwriting,Review,1256400.0,40527.0,900000.0,0.55,1256400.0,74321.77511002489
163786,0,0.53761846,0.10751680616128886,B,Reject,High Risk,0,0,1,0.7437395659432388,Manual Underwriting,Review,1066320.0,38299.5,900000.0,0.55,1066320.0,63056.02641024805
139495,0,0.5374703,0.10746355798607678,B,Reject,High Risk,0,0,1,0.7434613244296049,Manual Underwriting,Review,1193580.0,35028.0,855000.0,0.55,1193580.0,70546.49444756184
151030,0,0.5370621,0.10731699912380119,B,Reject,High Risk,0,0,1,0.743183082915971,Manual Underwriting,Review,697500.0,46800.0,697500.0,0.55,697500.0,41169.48378886823
444085,0,0.53684646,0.10723963877845816,B,Reject,High Risk,0,0,1,0.7429048414023373,Manual Underwriting,Review,850500.0,41044.5,850500.0,0.55,850500.0,50164.02202959327
135531,0,0.53666365,0.10717409838754728,B,Reject,High Risk,0,0,1,0.7426265998887034,Manual Underwriting,Review,83538.0,7789.5,67500.0,0.55,83538.0,4924.21040710441
119914,0,0.5366527,0.10717016751243198,B,Reject,High Risk,0,0,1,0.7423483583750695,Manual Underwriting,Review,260568.0,24615.0,247500.0,0.55,260568.0,15358.813914608658
351249,0,0.5366368,0.10716448505855249,B,Reject,High Risk,0,0,1,0.7420701168614358,Manual Underwriting,Review,132444.0,14184.0,117000.0,0.55,132444.0,7806.31118250221
343921,0,0.5365544,0.10713494484357698,B,Reject,High Risk,0,0,1,0.7417918753478019,Manual Underwriting,Review,651600.0,33399.0,562500.0,0.55,651600.0,38395.02153304112
353779,0,0.5365414,0.10713028912224484,B,Reject,High Risk,0,0,1,0.741513633834168,Manual Underwriting,Review,381528.0,24511.5,315000.0,0.55,381528.0,22480.262721527506
308606,0,0.5365356,0.10712821759705425,B,Reject,High Risk,0,0,1,0.7412353923205343,Manual Underwriting,Review,354276.0,20466.0,292500.0,0.55,354276.0,20874.126029577696
104451,0,0.5364597,0.10710101341419072,B,Reject,High Risk,0,0,1,0.7409571508069004,Manual Underwriting,Review,247675.5,25506.0,229500.0,0.55,247675.5,14589.463376326517
191425,0,0.5359068,0.10690312285926423,B,Reject,High Risk,0,0,1,0.7406789092932665,Manual Underwriting,Review,755190.0,38556.0,675000.0,0.55,755190.0,44402.69314364827
390829,0,0.53580385,0.10686631527744729,B,Reject,High Risk,0,0,1,0.7404006677796328,Manual Underwriting,Review,151272.0,5832.0,99000.0,0.55,151272.0,8891.234684557505
163717,0,0.5356119,0.10679771715288618,B,Reject,High Risk,0,0,1,0.7401224262659989,Manual Underwriting,Review,1288350.0,37800.0,1125000.0,0.55,1288350.0,75676.0613916565
376372,0,0.53558594,0.10678843169183959,B,Reject,High Risk,0,0,1,0.739844184752365,Manual Underwriting,Review,180000.0,9000.0,180000.0,0.55,180000.0,10572.05473749212
212556,0,0.5355809,0.10678662153567045,B,Reject,High Risk,0,0,1,0.7395659432387313,Manual Underwriting,Review,403249.5,15331.5,283500.0,0.55,403249.5,23683.90845752159
102157,0,0.5350161,0.10658501164672447,B,Reject,High Risk,0,0,1,0.7392877017250974,Manual Underwriting,Review,755190.0,38556.0,675000.0,0.55,755190.0,44270.56422001943
411386,0,0.5347986,0.1065074573529059,B,Reject,High Risk,0,0,1,0.7390094602114635,Manual Underwriting,Review,495000.0,39240.0,495000.0,0.55,495000.0,28996.655264328634
116356,0,0.5341057,0.10626071587440684,B,Reject,High Risk,0,0,1,0.7387312186978298,Manual Underwriting,Review,481500.0,23292.0,481500.0,0.55,481500.0,28140.494081439796
325215,1,0.53409356,0.10625639045946263,D,Reject,High Risk,0,0,1,0.7384529771841959,Immediate Review,Review,521280.0,28408.5,450000.0,0.7,521280.0,38772.53185309607
387227,0,0.53406334,0.1062456412030341,B,Reject,High Risk,0,0,1,0.738174735670562,Manual Underwriting,Review,608076.0,21838.5,427500.0,0.55,608076.0,35532.9834860969
180164,1,0.5338752,0.1061787502158478,D,Reject,High Risk,0,0,1,0.7378964941569283,Immediate Review,Review,460858.5,22545.0,324000.0,0.7,460858.5,34253.3656894452
455427,0,0.5330909,0.10590024683519235,B,Reject,High Risk,0,0,1,0.7376182526432944,Manual Underwriting,Review,521280.0,31630.5,450000.0,0.55,521280.0,30362.02436863699
410071,0,0.5329575,0.10585294485518021,B,Reject,High Risk,0,0,1,0.7373400111296605,Manual Underwriting,Review,239850.0,23008.5,225000.0,0.55,239850.0,13963.855852933235
394743,0,0.53237003,0.10564485173749424,B,Reject,High Risk,0,0,1,0.7370617696160268,Manual Underwriting,Review,112500.0,11812.5,112500.0,0.55,112500.0,6536.7752012574565
233935,0,0.5319427,0.10549371689128259,B,Reject,High Risk,0,0,1,0.7367835281023929,Manual Underwriting,Review,657702.0,25614.0,549000.0,0.55,657702.0,38160.88572275669
344654,0,0.53185594,0.10546304521718551,B,Reject,High Risk,0,0,1,0.736505286588759,Manual Underwriting,Review,578619.0,27837.0,499500.0,0.55,578619.0,33562.606968287466
282559,1,0.5317776,0.10543537162710943,D,Reject,High Risk,0,0,1,0.7362270450751253,Immediate Review,Review,76752.0,9238.5,72000.0,0.7,76752.0,5664.662950186733
295983,0,0.5314981,0.1053366497790914,B,Reject,High Risk,0,0,1,0.7359488035614914,Manual Underwriting,Review,385749.0,17122.5,333000.0,0.55,385749.0,22348.429023599107
145240,1,0.5313661,0.10529007467310758,D,Reject,High Risk,0,0,1,0.7356705620478575,Immediate Review,Review,157500.0,7875.0,202500.0,0.7,157500.0,11608.23073271011
168304,0,0.5310287,0.1051710689101759,B,Reject,High Risk,0,0,1,0.7353923205342237,Manual Underwriting,Review,337500.0,16546.5,337500.0,0.55,337500.0,19522.379666451405
229586,0,0.53068495,0.10504995688061255,B,Reject,High Risk,0,0,1,0.7351140790205899,Manual Underwriting,Review,1024740.0,52321.5,900000.0,0.55,1024740.0,59206.8910476114
260705,0,0.53063315,0.10503171779837417,B,Reject,High Risk,0,0,1,0.734835837506956,Manual Underwriting,Review,490495.5,30136.5,454500.0,0.55,490495.5,28334.671715554843
113915,0,0.5305238,0.1049932129234126,B,Reject,High Risk,0,0,1,0.7345575959933222,Manual Underwriting,Review,450000.0,30073.5,450000.0,0.55,450000.0,25985.82019854462
378640,0,0.53051096,0.10498870226861122,B,Reject,High Risk,0,0,1,0.7342793544796884,Manual Underwriting,Review,497520.0,39438.0,450000.0,0.55,497520.0,28728.688533973702
210194,0,0.52984905,0.10475595418810174,B,Reject,High Risk,0,0,1,0.7340011129660545,Manual Underwriting,Review,301464.0,22068.0,238500.0,0.55,301464.0,17369.081935349048
154945,0,0.5290839,0.10448747320630068,B,Reject,High Risk,0,0,1,0.7337228714524207,Manual Underwriting,Review,1211049.0,32076.0,1057500.0,0.55,1211049.0,69596.69746645947
207366,0,0.52829593,0.10421161738563844,B,Reject,High Risk,0,0,1,0.7334446299387869,Manual Underwriting,Review,267102.0,20799.0,247500.0,0.55,267102.0,15309.32228481634
111364,0,0.5278452,0.10405411402107664,B,Reject,High Risk,0,0,1,0.733166388425153,Manual Underwriting,Review,622413.0,31909.5,495000.0,0.55,622413.0,35620.54829861021
447299,0,0.52740216,0.10389950258788794,B,Reject,High Risk,0,0,1,0.7328881469115192,Manual Underwriting,Review,781695.0,25344.0,652500.0,0.55,781695.0,44669.74692149149
195889,0,0.52726793,0.10385269956630133,B,Reject,High Risk,0,0,1,0.7326099053978854,Manual Underwriting,Review,568197.0,31725.0,526500.0,0.55,568197.0,32454.835784510546
254079,0,0.5272495,0.10384627911415417,B,Reject,High Risk,0,0,1,0.7323316638842515,Manual Underwriting,Review,450000.0,13644.0,450000.0,0.55,450000.0,25701.95408075316
315671,0,0.52656007,0.10360619044093847,B,Reject,High Risk,0,0,1,0.7320534223706177,Manual Underwriting,Review,308133.0,13702.5,234000.0,0.55,308133.0,17558.467453525733
262627,1,0.52644783,0.10356715273290897,D,Reject,High Risk,0,0,1,0.7317751808569839,Immediate Review,Review,640080.0,31261.5,450000.0,0.7,640080.0,46403.88418489626
138956,0,0.5263047,0.10351739489771478,B,Reject,High Risk,0,0,1,0.73149693934335,Manual Underwriting,Review,630000.0,30307.5,630000.0,0.55,630000.0,35868.77733205817
398226,0,0.5261769,0.10347298095073924,B,Reject,High Risk,0,0,1,0.7312186978297162,Manual Underwriting,Review,251280.0,11196.0,180000.0,0.55,251280.0,14300.379859315968
226806,0,0.52592224,0.10338451406150877,B,Reject,High Risk,0,0,1,0.7309404563160824,Manual Underwriting,Review,180000.0,9000.0,180000.0,0.55,180000.0,10235.06689208937
235727,0,0.52585924,0.1033626405818484,B,Reject,High Risk,0,0,1,0.7306622148024485,Manual Underwriting,Review,296505.0,23773.5,247500.0,0.55,296505.0,16856.146860146528
241058,0,0.5253803,0.103196498712203,B,Reject,High Risk,0,0,1,0.7303839732888147,Manual Underwriting,Review,863226.0,34362.0,697500.0,0.55,863226.0,48995.04543853708
382205,0,0.52521795,0.10314022748768971,B,Reject,High Risk,0,0,1,0.7301057317751809,Manual Underwriting,Review,161730.0,11502.0,135000.0,0.55,161730.0,9174.477945371233
104304,0,0.5252036,0.10313525032071648,B,Reject,High Risk,0,0,1,0.729827490261547,Manual Underwriting,Review,139500.0,11151.0,139500.0,0.55,139500.0,7913.052080856973
350324,0,0.5249167,0.10303589604918452,B,Reject,High Risk,0,0,1,0.7295492487479132,Manual Underwriting,Review,813195.0,45535.5,702000.0,0.55,813195.0,46083.55151824414
306234,1,0.52489585,0.10302867433992308,D,Reject,High Risk,0,0,1,0.7292710072342794,Immediate Review,Review,1056447.0,31018.5,922500.0,0.7,1056447.0,76191.0337442721
124442,0,0.5246648,0.1029487290176586,B,Reject,High Risk,0,0,1,0.7289927657206455,Manual Underwriting,Review,450000.0,22018.5,450000.0,0.55,450000.0,25479.810431870505
116673,0,0.5244058,0.10285915491428912,B,Reject,High Risk,0,0,1,0.7287145242070117,Manual Underwriting,Review,654498.0,31486.5,585000.0,0.55,654498.0,37026.611145200826
324988,0,0.52436835,0.10284621710174127,B,Reject,High Risk,0,0,1,0.7284362826933779,Manual Underwriting,Review,328405.5,26460.0,283500.0,0.55,328405.5,18576.394842723243
400446,0,0.52436066,0.10284355967213223,B,Reject,High Risk,0,0,1,0.728158041179744,Manual Underwriting,Review,727785.0,23476.5,607500.0,0.55,727785.0,41166.40004179052
414180,0,0.5243341,0.10283437243819604,B,Reject,High Risk,0,0,1,0.7278797996661102,Manual Underwriting,Review,354519.0,26635.5,328500.0,0.55,354519.0,20051.206385329253
355340,0,0.5240645,0.10274124339435732,B,Reject,High Risk,0,0,1,0.7276015581524764,Manual Underwriting,Review,238500.0,16263.0,238500.0,0.55,238500.0,13477.082602254823
210207,0,0.52299756,0.10237341280906172,B,Reject,High Risk,0,0,1,0.7273233166388425,Manual Underwriting,Review,521280.0,31630.5,450000.0,0.55,521280.0,29350.866946009235
441649,0,0.5229029,0.10234083709278147,B,Reject,High Risk,0,0,1,0.7270450751252087,Manual Underwriting,Review,188685.0,8442.0,157500.0,0.55,188685.0,10620.59946576831
339610,0,0.52268565,0.10226609947821429,B,Reject,High Risk,0,0,1,0.7267668336115748,Manual Underwriting,Review,535500.0,17401.5,535500.0,0.55,535500.0,30119.922948821066
388234,0,0.52249247,0.10219968616161412,B,Reject,High Risk,0,0,1,0.726488592097941,Manual Underwriting,Review,225000.0,15349.5,225000.0,0.55,225000.0,12647.211162499749
351925,0,0.5224853,0.10219722790200945,B,Reject,High Risk,0,0,1,0.7262103505843072,Manual Underwriting,Review,746271.0,29727.0,603000.0,0.55,746271.0,41946.75510501328
294903,0,0.5213049,0.10179225042600835,B,Reject,High Risk,0,0,1,0.7259321090706733,Manual Underwriting,Review,646920.0,19044.0,540000.0,0.55,646920.0,36218.29345507633
342882,0,0.52128434,0.10178520805177316,B,Reject,High Risk,0,0,1,0.7256538675570395,Manual Underwriting,Review,781920.0,42547.5,675000.0,0.55,781920.0,43773.33943391336
217290,0,0.5212104,0.10175987948898325,B,Reject,High Risk,0,0,1,0.7253756260434057,Manual Underwriting,Review,270045.0,28485.0,256500.0,0.55,270045.0,15113.860661131366
395826,0,0.52083087,0.10163001816306025,B,Reject,High Risk,0,0,1,0.7250973845297718,Manual Underwriting,Review,755190.0,36459.0,675000.0,0.55,755190.0,42212.48537910881
134566,0,0.5203599,0.1014690533922372,B,Reject,High Risk,0,0,1,0.724819143016138,Manual Underwriting,Review,440784.0,32202.0,360000.0,0.55,440784.0,24599.264376744137
241814,0,0.520241,0.101428471101263,B,Reject,High Risk,0,0,1,0.7245409015025042,Manual Underwriting,Review,664569.0,26487.0,594000.0,0.55,664569.0,37073.41968621239
